"","frame","sigma","lambda","rep","TP","FP","TN","FN","auc","Reach","KG","Sensitivity","X1.Specificity"
"627",32,2.375,0.112888888888889,7,612,158,438,11,0.948899565859071,0.975974259181894,0.730134447515024,0.982343499197432,0.26510067114094
"628",32,2.375,0.112888888888889,8,541,175,614,224,0.781966085969665,0.623733793191544,0.686364498921164,0.70718954248366,0.221799746514575
"629",32,2.375,0.112888888888889,9,483,119,415,39,0.899992107566691,0.90386373078521,0.759159745969712,0.925287356321839,0.222846441947566
"630",32,2.375,0.112888888888889,10,341,149,477,304,0.733875721326498,0.381457104318008,0.549787788219201,0.528682170542636,0.238019169329074
"631",32,2.375,0.112888888888889,11,1132,382,1510,723,0.755438988392038,0.511641705788901,0.669143464391636,0.610242587601078,0.201902748414376
"632",32,2.375,0.112888888888889,12,285,146,654,493,0.720598489717224,0.224861048874633,0.50180701754386,0.366323907455013,0.1825
"633",32,2.375,0.112888888888889,13,351,129,409,101,0.825418626838175,0.706071359023736,0.691227401264576,0.776548672566372,0.239776951672863
"634",32,2.375,0.112888888888889,14,442,160,418,112,0.831552221653155,0.720449795312041,0.653039815873115,0.797833935018051,0.27681660899654
"635",32,2.375,0.112888888888889,15,398,94,323,19,0.939398121790337,0.941176470588235,0.763819095477387,0.954436450839328,0.225419664268585
"636",32,2.375,0.112888888888889,16,890,244,821,113,0.866621731050979,0.853855000163942,0.741803027905259,0.887337986041874,0.229107981220657
"637",32,2.375,0.112888888888889,17,396,102,372,59,0.876014281077572,0.834774902516838,0.752749009078123,0.87032967032967,0.215189873417722
"638",32,2.375,0.112888888888889,18,669,517,1770,1564,0.539209429805452,0.0950159522923988,0.245451806303648,0.299596954769369,0.226060341058155
"639",32,2.375,0.112888888888889,19,433,170,625,336,0.754959066336253,0.44422366710013,0.620230365883771,0.563068920676203,0.213836477987421
"640",32,2.375,0.112888888888889,20,235,81,236,90,0.808095122543072,0.628031290743155,0.64662057856232,0.723076923076923,0.255520504731861
"641",33,2.375,0.223777777777778,1,285,69,331,116,0.847462593516209,0.650420775854925,0.757289473684211,0.71072319201995,0.1725
"642",33,2.375,0.223777777777778,2,913,199,820,44,0.939392913945383,0.942865152789459,0.79529895834565,0.954022988505747,0.195289499509323
"643",33,2.375,0.223777777777778,3,433,131,422,157,0.844613357035584,0.651293276568399,0.677217278000743,0.733898305084746,0.236889692585895
"644",33,2.375,0.223777777777778,4,1304,628,2559,1737,0.674476331058424,0.28863060640955,0.540467312567736,0.428806313712595,0.197050517728271
"645",33,2.375,0.223777777777778,5,424,115,408,122,0.79513443853788,0.713576456223515,0.716845845809733,0.776556776556777,0.219885277246654
"646",33,2.375,0.223777777777778,6,465,132,460,121,0.867880038741814,0.734263243804719,0.719006102877071,0.793515358361775,0.222972972972973
"647",33,2.375,0.223777777777778,7,612,146,450,11,0.950194986372499,0.97661494560371,0.750630565425275,0.982343499197432,0.24496644295302
"648",33,2.375,0.223777777777778,8,537,163,626,228,0.784996313692355,0.624356323999248,0.705694925335089,0.701960784313725,0.20659062103929
"649",33,2.375,0.223777777777778,9,486,118,416,36,0.904659405628022,0.911472148541114,0.762657788875017,0.931034482758621,0.220973782771536
"650",33,2.375,0.223777777777778,10,345,143,483,300,0.720779156450454,0.397178487168376,0.572926795388248,0.534883720930233,0.228434504792332
"651",33,2.375,0.223777777777778,11,1138,378,1514,717,0.758056051013488,0.516974010760307,0.674334075210766,0.613477088948787,0.199788583509514
"652",33,2.375,0.223777777777778,12,275,143,657,503,0.730494055269923,0.212749390585077,0.4943,0.353470437017995,0.17875
"653",33,2.375,0.223777777777778,13,330,121,417,122,0.824694871204395,0.651768850406401,0.691945477075589,0.730088495575221,0.224907063197026
"654",33,2.375,0.223777777777778,14,442,152,426,112,0.829078860255081,0.725699564414163,0.670387825079459,0.797833935018051,0.262975778546713
"655",33,2.375,0.223777777777778,15,398,95,322,19,0.940962338043234,0.940993788819876,0.761306532663317,0.954436450839328,0.227817745803357
"656",33,2.375,0.223777777777778,16,892,236,829,111,0.865549829385084,0.857827001504534,0.750828438493442,0.889332003988036,0.221596244131455
"657",33,2.375,0.223777777777778,17,389,91,383,66,0.876997264339036,0.82048030298683,0.775443905719523,0.854945054945055,0.191983122362869
"658",33,2.375,0.223777777777778,18,593,461,1826,1640,0.545880050621995,0.0801425790284045,0.240952786148854,0.265562024182714,0.20157411456056
"659",33,2.375,0.223777777777778,19,411,170,625,358,0.747102747176354,0.40783355006502,0.599902064300908,0.53446033810143,0.213836477987421
"660",33,2.375,0.223777777777778,20,237,78,239,88,0.810531424411551,0.640862568393949,0.662580361777742,0.729230769230769,0.246056782334385
"661",34,2.375,0.334666666666667,1,285,68,332,116,0.851857855361596,0.651473725325241,0.76080701754386,0.71072319201995,0.17
"662",34,2.375,0.334666666666667,2,913,196,823,44,0.939576469237056,0.94307342076228,0.798384903697223,0.954022988505747,0.19234543670265
"663",34,2.375,0.334666666666667,3,418,119,434,172,0.840852668035676,0.628540185893931,0.696263097329053,0.708474576271186,0.215189873417722
"664",34,2.375,0.334666666666667,4,1257,607,2580,1784,0.677895557080118,0.275329157840266,0.539226207102791,0.413350871423874,0.190461248823345
"665",34,2.375,0.334666666666667,5,426,113,410,120,0.804228913215529,0.719646207451086,0.723076508765788,0.78021978021978,0.216061185468451
"666",34,2.375,0.334666666666667,6,462,127,465,124,0.870667489161516,0.730602957906712,0.72789429039429,0.78839590443686,0.214527027027027
"667",34,2.375,0.334666666666667,7,612,140,456,11,0.950219225009965,0.976922643687871,0.760878624380401,0.982343499197432,0.23489932885906
"668",34,2.375,0.334666666666667,8,505,154,635,260,0.784530762030203,0.577705727960475,0.704325565636411,0.660130718954248,0.195183776932826
"669",34,2.375,0.334666666666667,9,486,119,415,36,0.906593051788712,0.911258828417117,0.760646414204467,0.931034482758621,0.222846441947566
"670",34,2.375,0.334666666666667,10,346,142,484,299,0.715323079971271,0.40042923954129,0.577139005337125,0.536434108527132,0.226837060702875
"671",34,2.375,0.334666666666667,11,1143,373,1519,712,0.759081506470712,0.521921252632868,0.680047591831148,0.616172506738545,0.197145877378435
"672",34,2.375,0.334666666666667,12,268,146,654,510,0.731915970437018,0.198132119525483,0.470205223880597,0.344473007712082,0.1825
"673",34,2.375,0.334666666666667,13,311,119,419,141,0.822079481527782,0.59945719897776,0.678528311359208,0.688053097345133,0.221189591078067
"674",34,2.375,0.334666666666667,14,442,149,429,112,0.826730416099334,0.727617749278399,0.676893328531839,0.797833935018051,0.257785467128028
"675",34,2.375,0.334666666666667,15,398,91,326,19,0.94179620332511,0.941717791411043,0.771356783919598,0.954436450839328,0.218225419664269
"676",34,2.375,0.334666666666667,16,895,228,837,108,0.866045993474974,0.862991670150838,0.760081831772759,0.892323030907278,0.214084507042254
"677",34,2.375,0.334666666666667,17,383,88,386,72,0.877020447906524,0.805682400501053,0.779444976919941,0.841758241758242,0.185654008438819
"678",34,2.375,0.334666666666667,18,526,431,1856,1707,0.551798547486318,0.0580388510122458,0.199955609570377,0.235557545902373,0.188456493222562
"679",34,2.375,0.334666666666667,19,406,159,636,363,0.741699994275012,0.409947984395319,0.621182266009852,0.527958387516255,0.2
"680",34,2.375,0.334666666666667,20,237,76,241,88,0.812249454016016,0.643842962017236,0.671232147373185,0.729230769230769,0.239747634069401
"681",35,2.375,0.445555555555556,1,285,69,331,116,0.853104738154614,0.650420775854925,0.757289473684211,0.71072319201995,0.1725
"682",35,2.375,0.445555555555556,2,913,191,828,44,0.939470848035702,0.943417180298739,0.803528145949844,0.954022988505747,0.187438665358194
"683",35,2.375,0.445555555555556,3,403,117,436,187,0.836984705918411,0.59799797854144,0.69025258122849,0.683050847457627,0.211573236889693
"684",35,2.375,0.445555555555556,4,1232,575,2612,1809,0.678697999012966,0.274176479386113,0.5546602166268,0.405129891483065,0.180420458111076
"685",35,2.375,0.445555555555556,5,426,115,408,120,0.810164660069058,0.718271924154277,0.718175208035979,0.78021978021978,0.219885277246654
"686",35,2.375,0.445555555555556,6,460,124,468,126,0.872319204870399,0.728012601732738,0.733166862514689,0.784982935153584,0.209459459459459
"687",35,2.375,0.445555555555556,7,612,136,460,11,0.949879884085449,0.977123316351455,0.767710663683818,0.982343499197432,0.228187919463087
"688",35,2.375,0.445555555555556,8,467,147,642,298,0.782267617651201,0.521263209333578,0.694799749228552,0.610457516339869,0.186311787072243
"689",35,2.375,0.445555555555556,9,485,117,417,37,0.907647767876361,0.909231235701094,0.764183945326074,0.92911877394636,0.219101123595506
"690",35,2.375,0.445555555555556,10,346,142,484,299,0.712237164722491,0.40042923954129,0.577139005337125,0.536434108527132,0.226837060702875
"691",35,2.375,0.445555555555556,11,1142,365,1527,713,0.759588678105572,0.523757980784337,0.68663568236431,0.615633423180593,0.19291754756871
"692",35,2.375,0.445555555555556,12,265,145,655,513,0.732235700514139,0.194646676740124,0.467877358490566,0.340616966580977,0.18125
"693",35,2.375,0.445555555555556,13,308,118,420,144,0.82013027601408,0.591908975979772,0.678124849128567,0.68141592920354,0.219330855018587
"694",35,2.375,0.445555555555556,14,440,150,428,114,0.824912870223477,0.722106008974662,0.673246303869141,0.794223826714801,0.259515570934256
"695",35,2.375,0.445555555555556,15,398,89,328,19,0.94230802408433,0.942073170731707,0.776381909547739,0.954436450839328,0.213429256594724
"696",35,2.375,0.445555555555556,16,896,223,842,107,0.866578667752611,0.865066321226345,0.765605088866533,0.893320039880359,0.209389671361502
"697",35,2.375,0.445555555555556,17,376,87,387,79,0.876250753465943,0.787341340829713,0.777891866415298,0.826373626373626,0.183544303797468
"698",35,2.375,0.445555555555556,18,475,421,1866,1758,0.557025035486504,0.0350947422684865,0.134611649368283,0.212718316166592,0.184083952776563
"699",35,2.375,0.445555555555556,19,401,154,641,368,0.737679417032657,0.406486532543226,0.628519895230477,0.521456436931079,0.193710691823899
"700",35,2.375,0.445555555555556,20,241,74,243,84,0.813200679446736,0.662830009496676,0.685197062711887,0.741538461538462,0.233438485804416
"701",36,2.375,0.556444444444444,1,285,69,331,116,0.853584788029925,0.650420775854925,0.757289473684211,0.71072319201995,0.1725
"702",36,2.375,0.556444444444444,2,913,185,834,44,0.939205256859482,0.943824250944072,0.809700036652991,0.954022988505747,0.181550539744848
"703",36,2.375,0.556444444444444,3,388,117,436,202,0.832963496490637,0.565751827087545,0.67827780988423,0.657627118644068,0.211573236889693
"704",36,2.375,0.556444444444444,4,1191,558,2629,1850,0.678579546738451,0.262525877793648,0.552949284680602,0.391647484380138,0.175086288045184
"705",36,2.375,0.556444444444444,5,426,114,409,120,0.814528046841622,0.718960745855611,0.720625858400883,0.78021978021978,0.217973231357553
"706",36,2.375,0.556444444444444,6,460,120,472,126,0.873440526704179,0.730317579684156,0.741774383078731,0.784982935153584,0.202702702702703
"707",36,2.375,0.556444444444444,7,612,132,464,11,0.949179656780893,0.977320529141529,0.774542702987235,0.982343499197432,0.221476510067114
"708",36,2.375,0.556444444444444,8,437,146,643,328,0.780294407581368,0.473887719940231,0.6760665094709,0.571241830065359,0.185044359949303
"709",36,2.375,0.556444444444444,9,483,116,418,39,0.908469298434428,0.904553704009239,0.765231349012492,0.925287356321839,0.217228464419476
"710",36,2.375,0.556444444444444,10,346,140,486,299,0.710107239269881,0.402896608925894,0.583094793994349,0.536434108527132,0.223642172523962
"711",36,2.375,0.556444444444444,11,1143,360,1532,712,0.76001065630289,0.525978056624887,0.691198748148025,0.616172506738545,0.190274841437632
"712",36,2.375,0.556444444444444,12,259,141,659,519,0.732320854755784,0.190172848945391,0.470569498069498,0.332904884318766,0.17625
"713",36,2.375,0.556444444444444,13,308,115,423,144,0.819163897753068,0.594803238561476,0.686308115676145,0.68141592920354,0.213754646840149
"714",36,2.375,0.556444444444444,14,440,150,428,114,0.822486352791276,0.722106008974662,0.673246303869141,0.794223826714801,0.259515570934256
"715",36,2.375,0.556444444444444,15,398,86,331,19,0.942687576557459,0.942598187311178,0.78391959798995,0.954436450839328,0.206235011990408
"716",36,2.375,0.556444444444444,16,898,219,846,105,0.866987769087105,0.86821450541991,0.770322155651056,0.89531405782652,0.205633802816901
"717",36,2.375,0.556444444444444,17,372,86,388,83,0.876134835628506,0.777149654469242,0.778084025225716,0.817582417582418,0.181434599156118
"718",36,2.375,0.556444444444444,18,429,412,1875,1804,0.561266380137662,0.014599671592775,0.0623030955344026,0.192118226600985,0.180148666375164
"719",36,2.375,0.556444444444444,19,396,151,644,373,0.734221524318931,0.40122487056676,0.631157486817864,0.514954486345904,0.189937106918239
"720",36,2.375,0.556444444444444,20,250,73,244,75,0.813520990050958,0.700189155107188,0.700630914826498,0.769230769230769,0.230283911671924
"721",37,2.375,0.667333333333333,1,285,68,332,116,0.854451371571072,0.651473725325241,0.76080701754386,0.71072319201995,0.17
"722",37,2.375,0.667333333333333,2,913,180,839,44,0.939043235987502,0.944159028947981,0.814843278905613,0.954022988505747,0.176643768400393
"723",37,2.375,0.667333333333333,3,380,115,438,210,0.829555276304901,0.550615277455305,0.677120015227943,0.644067796610169,0.207956600361664
"724",37,2.375,0.667333333333333,4,1157,547,2640,1884,0.677973768599354,0.252101581417596,0.548883903086193,0.380466951660638,0.171634766237841
"725",37,2.375,0.667333333333333,5,428,114,409,118,0.817595724861499,0.723644733424684,0.72193134504387,0.783882783882784,0.217973231357553
"726",37,2.375,0.667333333333333,6,460,119,473,126,0.874120814500507,0.730887732792646,0.743926263219742,0.784982935153584,0.201013513513513
"727",37,2.375,0.667333333333333,7,612,129,467,11,0.948576384026199,0.97746622167381,0.779666732464798,0.982343499197432,0.216442953020134
"728",37,2.375,0.667333333333333,8,415,146,643,350,0.77786724322175,0.438599701155734,0.658894131659719,0.542483660130719,0.185044359949303
"729",37,2.375,0.667333333333333,9,481,116,418,41,0.90894643190265,0.899659022163559,0.764255179985517,0.921455938697318,0.217228464419476
"730",37,2.375,0.667333333333333,10,346,139,487,299,0.708754984273225,0.404122693917833,0.586072688322961,0.536434108527132,0.222044728434505
"731",37,2.375,0.667333333333333,11,1138,355,1537,717,0.760334904235738,0.524202115999418,0.694149726719106,0.613477088948787,0.187632135306554
"732",37,2.375,0.667333333333333,12,257,138,662,521,0.732160186375321,0.190736181548474,0.477801556420233,0.330334190231362,0.1725
"733",37,2.375,0.667333333333333,13,307,113,425,145,0.818353784912985,0.59390942217595,0.690759599433297,0.679203539823009,0.21003717472119
"734",37,2.375,0.667333333333333,14,440,149,429,114,0.820228473636216,0.722753780515513,0.675424661843347,0.794223826714801,0.257785467128028
"735",37,2.375,0.667333333333333,15,398,81,336,19,0.942664573377269,0.943452380952381,0.796482412060301,0.954436450839328,0.194244604316547
"736",37,2.375,0.667333333333333,16,897,216,849,106,0.867271425161136,0.867429513579403,0.773215883932357,0.89431704885344,0.202816901408451
"737",37,2.375,0.667333333333333,17,363,86,388,92,0.876009644364075,0.752985159170726,0.77258197626437,0.797802197802198,0.181434599156118
"738",37,2.375,0.667333333333333,18,410,405,1882,1823,0.564743264515591,0.00792503330155869,0.0355188925741465,0.183609493954322,0.177087888062965
"739",37,2.375,0.667333333333333,19,396,147,648,373,0.731444087314245,0.404921013341039,0.640928149418716,0.514954486345904,0.184905660377358
"740",37,2.375,0.667333333333333,20,249,69,248,76,0.813627760252366,0.701091811414392,0.715898293489415,0.766153846153846,0.217665615141956
"741",38,2.375,0.778222222222222,1,285,67,333,116,0.85496259351621,0.652520350774715,0.764324561403509,0.71072319201995,0.1675
"742",38,2.375,0.778222222222222,2,913,178,841,44,0.938920182160682,0.94429182554977,0.816900575806661,0.954022988505747,0.17468105986261
"743",38,2.375,0.778222222222222,3,373,112,441,217,0.826346277622828,0.53879472693032,0.679641633013201,0.632203389830508,0.20253164556962
"744",38,2.375,0.778222222222222,4,1128,538,2649,1913,0.677188867508551,0.24316944876545,0.544899269416757,0.3709306149293,0.168810793850016
"745",38,2.375,0.778222222222222,5,427,112,411,119,0.819942008278528,0.722658930688128,0.726169952669028,0.782051282051282,0.21414913957935
"746",38,2.375,0.778222222222222,6,460,117,475,126,0.874705977308366,0.732020837075624,0.748230023501763,0.784982935153584,0.197635135135135
"747",38,2.375,0.778222222222222,7,612,125,471,11,0.947849224902238,0.977657591341124,0.786498771768215,0.982343499197432,0.209731543624161
"748",38,2.375,0.778222222222222,8,411,143,646,354,0.775534514608547,0.434820615552723,0.662651605561877,0.537254901960784,0.181242078580482
"749",38,2.375,0.778222222222222,9,480,116,418,42,0.909154505144432,0.897211681240719,0.76376404494382,0.919540229885057,0.217228464419476
"750",38,2.375,0.778222222222222,10,344,135,491,301,0.707538945439235,0.405023761031908,0.59564696485623,0.533333333333333,0.215654952076677
"751",38,2.375,0.778222222222222,11,1137,349,1543,718,0.760561991759886,0.525391254827907,0.699054575949096,0.612938005390836,0.18446088794926
"752",38,2.375,0.778222222222222,12,252,135,665,526,0.732156973007712,0.186655584977869,0.479017857142857,0.323907455012853,0.16875
"753",38,2.375,0.778222222222222,13,306,111,427,146,0.817523110833306,0.593023978777642,0.695240177855529,0.676991150442478,0.206319702602231
"754",38,2.375,0.778222222222222,14,440,147,431,114,0.818042421895494,0.724040305895952,0.679781377791758,0.794223826714801,0.254325259515571
"755",38,2.375,0.778222222222222,15,398,81,336,19,0.942756586098028,0.943452380952381,0.796482412060301,0.954436450839328,0.194244604316547
"756",38,2.375,0.778222222222222,16,900,216,849,103,0.867595336057555,0.871181508478099,0.773971830985916,0.897308075772682,0.202816901408451
"757",38,2.375,0.778222222222222,17,353,84,390,102,0.875569156581815,0.727540152155537,0.771578154695736,0.775824175824176,0.177215189873418
"758",38,2.375,0.778222222222222,18,394,399,1888,1839,0.567621739417346,0.00239829939201652,0.0112210041749992,0.176444245409763,0.174464363795365
"759",38,2.375,0.778222222222222,19,394,142,653,375,0.729064128043444,0.406311173597102,0.651380774510743,0.512353706111834,0.178616352201258
"760",38,2.375,0.778222222222222,20,246,69,248,79,0.813336568793982,0.689292803970223,0.712433638531969,0.756923076923077,0.217665615141956
"761",39,2.375,0.889111111111111,1,285,66,334,116,0.855405236907731,0.653560709005928,0.767842105263158,0.71072319201995,0.165
"762",39,2.375,0.889111111111111,2,913,177,842,44,0.938869935181397,0.944357987277145,0.817929224257186,0.954022988505747,0.173699705593719
"763",39,2.375,0.889111111111111,3,363,109,444,227,0.823351825175468,0.520800885631394,0.679633753281624,0.615254237288136,0.197106690777577
"764",39,2.375,0.889111111111111,4,1104,524,2663,1937,0.676360630219755,0.237703198359435,0.547105996734924,0.363038474186123,0.164417947913398
"765",39,2.375,0.889111111111111,5,427,110,413,119,0.821861057998725,0.724001986713851,0.731059774942795,0.782051282051282,0.210325047801147
"766",39,2.375,0.889111111111111,6,460,112,480,126,0.875190249976939,0.73481228668942,0.758989424206816,0.784982935153584,0.189189189189189
"767",39,2.375,0.889111111111111,7,612,125,471,11,0.947146304415741,0.977657591341124,0.786498771768215,0.982343499197432,0.209731543624161
"768",39,2.375,0.889111111111111,8,410,140,649,355,0.773397284558099,0.435843983201909,0.668923305202634,0.535947712418301,0.17743979721166
"769",39,2.375,0.889111111111111,9,478,116,418,44,0.909477377416161,0.892316999395039,0.762775609985426,0.915708812260536,0.217228464419476
"770",39,2.375,0.889111111111111,10,343,135,491,302,0.706580478985561,0.403047095786167,0.594468093033653,0.531782945736434,0.215654952076677
"771",39,2.375,0.889111111111111,11,1132,343,1549,723,0.760710724115726,0.523937363293247,0.702922011220762,0.610242587601078,0.181289640591966
"772",39,2.375,0.889111111111111,12,251,133,667,527,0.732099132390746,0.187552753186389,0.484691235059761,0.322622107969152,0.16625
"773",39,2.375,0.889111111111111,13,305,110,428,147,0.816815804191203,0.591193863204036,0.69699555122189,0.674778761061947,0.204460966542751
"774",39,2.375,0.889111111111111,14,440,143,435,114,0.816580890160269,0.726577866301506,0.688494809688581,0.794223826714801,0.247404844290657
"775",39,2.375,0.889111111111111,15,398,80,337,19,0.942791090868312,0.943620178041543,0.798994974874372,0.954436450839328,0.191846522781775
"776",39,2.375,0.889111111111111,16,901,214,851,102,0.867831248039918,0.872731980322253,0.776313225263531,0.898305084745763,0.20093896713615
"777",39,2.375,0.889111111111111,17,351,82,392,104,0.87510084851857,0.723615160349854,0.775746210345367,0.771428571428571,0.172995780590717
"778",39,2.375,0.889111111111111,18,381,393,1894,1852,0.570065701679169,-0.00147116474538822,-0.00714066841338745,0.170622480967309,0.171840839527766
"779",39,2.375,0.889111111111111,19,390,139,656,379,0.726960603904442,0.402722493577342,0.655245928076117,0.507152145643693,0.174842767295597
"780",39,2.375,0.889111111111111,20,244,69,248,81,0.812608590148022,0.681426799007444,0.710076537208461,0.750769230769231,0.217665615141956
"781",40,2.375,1,1,285,65,335,116,0.855642144638404,0.654594856143224,0.771359649122807,0.71072319201995,0.1625
"782",40,2.375,1,2,913,176,843,44,0.938935563889034,0.944423992037196,0.81895787270771,0.954022988505747,0.172718351324828
"783",40,2.375,1,3,355,107,446,235,0.820366567566739,0.506137417344379,0.678424980261315,0.601694915254237,0.193490054249548
"784",40,2.375,1,4,1081,510,2677,1960,0.675469761806715,0.232685608967323,0.549827627093996,0.355475172640579,0.160025101976781
"785",40,2.375,1,5,427,110,413,119,0.823142759089222,0.724001986713851,0.731059774942795,0.782051282051282,0.210325047801147
"786",40,2.375,1,6,460,109,483,126,0.875605340835716,0.736459415343523,0.765445064629847,0.784982935153584,0.184121621621622
"787",40,2.375,1,7,612,123,473,11,0.946540338479106,0.977752062413677,0.789914791419924,0.982343499197432,0.206375838926175
"788",40,2.375,1,8,406,140,649,359,0.77124183006536,0.429487295688691,0.665661465845024,0.530718954248366,0.17743979721166
"789",40,2.375,1,9,479,116,418,43,0.909868411611922,0.894764340317879,0.763270859233891,0.917624521072797,0.217228464419476
"790",40,2.375,1,10,342,132,494,303,0.705854818337172,0.404707654646455,0.602320497729948,0.530232558139535,0.210862619808307
"791",40,2.375,1,11,1130,338,1554,725,0.760808739308081,0.524156424425966,0.706734457146064,0.609164420485175,0.178646934460888
"792",40,2.375,1,12,249,132,668,529,0.731988271208226,0.185690316026046,0.484457831325301,0.320051413881748,0.165
"793",40,2.375,1,13,305,109,429,147,0.816330558936737,0.592146791261835,0.699750137119873,0.674778761061947,0.202602230483271
"794",40,2.375,1,14,439,142,436,115,0.815191185839381,0.724812042526414,0.689968550732634,0.792418772563177,0.245674740484429
"795",40,2.375,1,15,398,78,339,19,0.942871601998976,0.943952802359882,0.804020100502513,0.954436450839328,0.18705035971223
"796",40,2.375,1,16,901,212,853,102,0.868060606911659,0.873030381306257,0.778403755868545,0.898305084745763,0.19906103286385
"797",40,2.375,1,17,344,81,393,111,0.87458617332035,0.705762939350726,0.773973358846041,0.756043956043956,0.170886075949367
"798",40,2.375,1,18,368,386,1901,1865,0.572123321697376,-0.0047873547120767,-0.0241464040607591,0.164800716524854,0.168780061215566
"799",40,2.375,1,19,388,134,661,381,0.725261100342681,0.404112459153782,0.665933994683265,0.504551365409623,0.168553459119497
"800",40,2.375,1,20,243,68,249,82,0.812297985925746,0.678789002162496,0.713102517168413,0.747692307692308,0.214511041009464
"801",41,3,0.002,1,286,97,303,115,0.78927680798005,0.62140852489239,0.659991258741259,0.713216957605985,0.2425
"802",41,3,0.002,2,932,273,746,25,0.916810485826763,0.964316830129902,0.724903865188037,0.973876698014629,0.267909715407262
"803",41,3,0.002,3,428,187,366,162,0.780096239311,0.58513475965546,0.533851041895523,0.725423728813559,0.338155515370705
"804",41,3,0.002,4,1247,860,2327,1794,0.624294767866044,0.192036580145828,0.341938694913604,0.41006247944755,0.269846250392218
"805",41,3,0.002,5,372,145,378,174,0.750075291184278,0.559073201930345,0.593073459569481,0.681318681318681,0.277246653919694
"806",41,3,0.002,6,450,207,385,136,0.816875749469606,0.643136385798502,0.544662162162162,0.767918088737201,0.349662162162162
"807",41,3,0.002,7,612,193,403,11,0.945681213440055,0.973887656381314,0.670354103610124,0.982343499197432,0.323825503355705
"808",41,3,0.002,8,571,262,527,194,0.751067372449614,0.62032964988652,0.555113102888003,0.74640522875817,0.332065906210393
"809",41,3,0.002,9,475,132,402,47,0.884684374417036,0.880396866243495,0.728350088704908,0.909961685823755,0.247191011235955
"810",41,3,0.002,10,466,185,441,179,0.776372687421057,0.606060925662255,0.590954901342402,0.722480620155039,0.295527156549521
"811",41,3,0.002,11,1178,452,1440,677,0.769900788110529,0.520483677747829,0.623802481720909,0.635040431266846,0.238900634249471
"812",41,3,0.002,12,366,264,536,412,0.374594312339332,0.209607489544565,0.298524590163935,0.470437017994859,0.33
"813",41,3,0.002,13,375,157,381,77,0.823251472184755,0.759447657538383,0.648257744733581,0.829646017699115,0.29182156133829
"814",41,3,0.002,14,511,233,345,43,0.822430140032229,0.869962852508764,0.562964267092816,0.922382671480144,0.403114186851211
"815",41,3,0.002,15,398,132,285,19,0.93654572744682,0.933333333333333,0.668341708542713,0.954436450839328,0.316546762589928
"816",41,3,0.002,16,913,269,796,90,0.868270306451537,0.879945590364585,0.722519270423564,0.910269192422732,0.252582159624413
"817",41,3,0.002,17,440,142,332,15,0.868553809060138,0.952932609559116,0.690209052550825,0.967032967032967,0.29957805907173
"818",41,3,0.002,18,783,752,1535,1450,0.487424883064405,0.0325309869283811,0.0622682148698765,0.350649350649351,0.328815041539134
"819",41,3,0.002,19,436,221,574,333,0.797989711378822,0.400246031997753,0.509696497605447,0.566970091027308,0.277987421383648
"820",41,3,0.002,20,238,109,208,87,0.786566367386557,0.592026627218935,0.530458871245659,0.732307692307692,0.34384858044164
"821",42,3,0.112888888888889,1,289,85,315,112,0.853615960099751,0.645331116652812,0.705147058823529,0.72069825436409,0.2125
"822",42,3,0.112888888888889,2,913,218,801,44,0.93846385755289,0.941509894241394,0.775754637785686,0.954022988505747,0.213935230618253
"823",42,3,0.112888888888889,3,433,146,407,157,0.817574401569252,0.638441677424728,0.640257424336706,0.733898305084746,0.264014466546112
"824",42,3,0.112888888888889,4,1457,734,2453,1584,0.698730053354082,0.323257778964024,0.519303605351097,0.479118710950345,0.230310636962661
"825",42,3,0.112888888888889,5,421,132,391,125,0.786586262685689,0.693773830602475,0.672672277151279,0.771062271062271,0.252390057361377
"826",42,3,0.112888888888889,6,476,165,427,110,0.86028156996587,0.739751101022292,0.656874574153986,0.812286689419795,0.278716216216216
"827",42,3,0.112888888888889,7,612,178,418,11,0.957824770810217,0.974824702204951,0.695974250997938,0.982343499197432,0.298657718120805
"828",42,3,0.112888888888889,8,548,211,578,217,0.774540454119967,0.612789198724472,0.626675640420749,0.716339869281046,0.267427122940431
"829",42,3,0.112888888888889,9,491,123,411,31,0.905663897140069,0.922840283021506,0.755120254468066,0.940613026819923,0.230337078651685
"830",42,3,0.112888888888889,10,366,167,459,279,0.741533546325879,0.410062319501444,0.529866966951239,0.567441860465116,0.266773162939297
"831",42,3,0.112888888888889,11,1217,437,1455,638,0.790124114586598,0.552765906206871,0.647942467614364,0.656064690026954,0.230972515856237
"832",42,3,0.112888888888889,12,312,183,617,466,0.661135122107969,0.22337540049914,0.429591346153846,0.401028277634961,0.22875
"833",42,3,0.112888888888889,13,362,139,399,90,0.842369312761128,0.731519063144587,0.677401466450328,0.800884955752212,0.258364312267658
"834",42,3,0.112888888888889,14,442,186,392,112,0.818766941900991,0.701908200103146,0.596658785952496,0.797833935018051,0.321799307958478
"835",42,3,0.112888888888889,15,398,108,309,19,0.945315689894128,0.938511326860841,0.728643216080402,0.954436450839328,0.258992805755396
"836",42,3,0.112888888888889,16,897,257,808,106,0.847890132419643,0.860702545827863,0.730168898938035,0.89431704885344,0.24131455399061
"837",42,3,0.112888888888889,17,421,121,353,34,0.88625678119349,0.899660679264079,0.724109764775449,0.925274725274725,0.255274261603376
